Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Sub-Category,Quantity,Discount,Sales,Profit
ORD-103274,2024-09-10,2024-09-17,Standard Class,Corporate,Central,Minnesota,Furniture,Tables,8,0.0,1609.02,-108.68
ORD-103275,2025-09-06,2025-09-13,Standard Class,Home Office,East,New York,Office Supplies,Paper,6,0.0,43.9,15.23
ORD-103276,2023-05-16,2023-05-22,Standard Class,Home Office,West,California,Furniture,Furnishings,7,0.0,324.74,59.09
ORD-103277,2025-08-31,2025-09-07,Standard Class,Consumer,Central,Michigan,Technology,Copiers,3,0.1,2316.37,83.62
ORD-103278,2024-12-14,2024-12-21,Standard Class,Corporate,East,Massachusetts,Office Supplies,Labels,4,0.4,23.56,-2.91
ORD-103279,2023-09-13,2023-09-19,Standard Class,Corporate,West,Oregon,Furniture,Furnishings,7,0.0,288.96,57.85
ORD-103280,2025-01-12,2025-01-13,Same Day,Corporate,South,Georgia,Technology,Phones,6,0.15,1674.56,-12.85
ORD-103281,2025-06-05,2025-06-12,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Art,5,0.0,67.38,16.3
ORD-103282,2025-08-07,2025-08-14,Standard Class,Consumer,West,Nevada,Technology,Machines,1,0.0,385.35,7.97
ORD-103283,2024-10-07,2024-10-12,Second Class,Home Office,East,Pennsylvania,Office Supplies,Art,5,0.15,60.54,8.28
ORD-103284,2024-09-27,2024-09-29,Same Day,Consumer,West,Arizona,Office Supplies,Paper,4,0.4,36.44,-2.09
ORD-103285,2024-03-28,2024-04-03,Standard Class,Consumer,West,Washington,Office Supplies,Paper,3,0.15,28.04,4.99
ORD-103286,2025-01-03,2025-01-09,Standard Class,Corporate,West,Washington,Office Supplies,Labels,5,0.15,31.52,7.46
ORD-103287,2025-05-24,2025-05-30,Standard Class,Corporate,Central,Illinois,Office Supplies,Storage,4,0.0,267.19,34.23
ORD-103288,2024-06-11,2024-06-18,Standard Class,Corporate,Central,Texas,Office Supplies,Art,3,0.2,57.89,5.54
ORD-103289,2023-11-24,2023-11-30,Standard Class,Home Office,West,Arizona,Technology,Accessories,8,0.0,329.32,99.64
ORD-103290,2024-05-03,2024-05-11,Standard Class,Consumer,East,New Jersey,Technology,Copiers,8,0.1,7380.36,178.81
ORD-103291,2025-02-22,2025-02-26,First Class,Home Office,East,Pennsylvania,Office Supplies,Paper,2,0.3,16.36,1.42
ORD-103292,2023-03-03,2023-03-09,Second Class,Corporate,Central,Minnesota,Office Supplies,Storage,6,0.2,375.1,-7.63
ORD-103293,2025-04-24,2025-04-28,First Class,Corporate,West,Nevada,Technology,Phones,6,0.1,1129.33,12.34
ORD-103294,2024-06-01,2024-06-07,Standard Class,Consumer,East,Virginia,Office Supplies,Paper,2,0.0,19.9,6.1
ORD-103295,2025-04-21,2025-04-28,Standard Class,Consumer,East,New Jersey,Furniture,Furnishings,4,0.1,156.79,11.02
ORD-103296,2025-09-17,2025-09-23,Standard Class,Consumer,West,Oregon,Office Supplies,Art,3,0.2,37.46,2.45
ORD-103297,2024-08-17,2024-08-23,Second Class,Consumer,East,New York,Office Supplies,Fasteners,10,0.15,27.39,2.04
ORD-103298,2025-05-11,2025-05-15,Second Class,Consumer,West,Oregon,Furniture,Bookcases,1,0.0,182.15,4.75
ORD-103299,2023-12-23,2023-12-29,Standard Class,Consumer,South,North Carolina,Technology,Machines,10,0.15,4296.5,179.05
ORD-103300,2023-10-24,2023-10-30,Standard Class,Corporate,West,California,Office Supplies,Storage,9,0.1,463.8,18.23
ORD-103301,2023-08-24,2023-09-01,Standard Class,Home Office,Central,Illinois,Furniture,Bookcases,2,0.0,389.85,24.89
ORD-103302,2024-04-11,2024-04-17,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Fasteners,7,0.0,27.83,6.79
ORD-103303,2025-09-11,2025-09-17,Standard Class,Home Office,Central,Illinois,Furniture,Bookcases,5,0.3,748.16,-137.7
ORD-103304,2024-03-14,2024-03-20,Standard Class,Consumer,East,New Jersey,Office Supplies,Fasteners,7,0.2,46.9,4.58
ORD-103305,2025-04-04,2025-04-11,Standard Class,Consumer,Central,Illinois,Office Supplies,Storage,5,0.0,248.5,47.48
ORD-103306,2025-08-01,2025-08-05,Second Class,Home Office,Central,Michigan,Office Supplies,Labels,1,0.0,6.79,1.58
ORD-103307,2024-03-08,2024-03-12,Second Class,Home Office,East,Pennsylvania,Office Supplies,Binders,9,0.4,137.97,-11.92
ORD-103308,2023-11-04,2023-11-11,Standard Class,Consumer,East,Virginia,Technology,Accessories,9,0.0,668.99,173.0
ORD-103309,2024-06-12,2024-06-16,Second Class,Consumer,West,Arizona,Office Supplies,Labels,4,0.2,26.04,2.9
ORD-103310,2024-09-25,2024-09-29,Second Class,Consumer,West,California,Technology,Phones,10,0.0,3435.79,140.39
ORD-103311,2025-06-04,2025-06-10,Second Class,Corporate,Central,Ohio,Technology,Phones,8,0.15,4025.96,125.04
ORD-103312,2025-06-24,2025-06-28,First Class,Consumer,West,Arizona,Office Supplies,Labels,2,0.15,7.36,1.68
ORD-103313,2025-06-06,2025-06-14,Standard Class,Home Office,East,New Jersey,Office Supplies,Fasteners,3,0.15,13.3,1.95
ORD-103314,2024-07-17,2024-07-24,Standard Class,Consumer,West,Washington,Office Supplies,Storage,6,0.0,235.56,44.78
ORD-103315,2024-06-06,2024-06-10,Second Class,Home Office,West,California,Furniture,Bookcases,6,0.4,964.56,-352.02
ORD-103316,2024-04-17,2024-04-25,Standard Class,Consumer,West,Nevada,Furniture,Bookcases,6,0.0,570.24,43.05
ORD-103317,2025-04-16,2025-04-20,First Class,Consumer,Central,Ohio,Technology,Copiers,6,0.1,5796.04,187.61
ORD-103318,2024-11-12,2024-11-18,Second Class,Corporate,South,Tennessee,Office Supplies,Fasteners,7,0.0,25.65,6.58
ORD-103319,2023-07-25,2023-08-01,Standard Class,Consumer,West,Nevada,Office Supplies,Paper,1,0.0,12.21,4.05
ORD-103320,2024-08-08,2024-08-14,Second Class,Corporate,West,Oregon,Office Supplies,Art,2,0.0,35.97,8.36
ORD-103321,2024-08-23,2024-08-30,Standard Class,Corporate,West,Oregon,Furniture,Chairs,3,0.1,222.73,20.36
ORD-103322,2024-03-16,2024-03-22,Second Class,Corporate,West,Arizona,Furniture,Furnishings,8,0.0,388.61,57.86
ORD-103323,2024-08-23,2024-08-29,Standard Class,Consumer,West,Oregon,Office Supplies,Binders,2,0.1,36.62,6.18
ORD-103324,2025-07-26,2025-08-03,Standard Class,Consumer,East,New Jersey,Technology,Machines,7,0.0,3441.93,16.96
ORD-103325,2023-06-30,2023-07-02,First Class,Corporate,Central,Michigan,Office Supplies,Fasteners,1,0.4,4.61,-0.71
ORD-103326,2025-05-17,2025-05-25,Standard Class,Consumer,East,Virginia,Office Supplies,Binders,6,0.1,100.37,18.16
ORD-103327,2024-12-16,2024-12-21,Second Class,Consumer,Central,Illinois,Office Supplies,Fasteners,6,0.0,29.95,9.32
ORD-103328,2025-01-09,2025-01-15,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Art,2,0.2,26.07,0.78
ORD-103329,2025-02-08,2025-02-14,Standard Class,Consumer,West,California,Office Supplies,Art,10,0.0,100.1,30.34
ORD-103330,2024-01-27,2024-02-04,Standard Class,Home Office,East,Virginia,Office Supplies,Art,9,0.0,105.38,28.65
ORD-103331,2025-08-19,2025-08-26,Standard Class,Corporate,Central,Illinois,Office Supplies,Binders,6,0.0,143.16,40.85
ORD-103332,2025-03-30,2025-04-05,Standard Class,Consumer,South,Florida,Office Supplies,Binders,4,0.0,88.24,25.95
ORD-103333,2025-06-08,2025-06-14,Standard Class,Corporate,Central,Ohio,Office Supplies,Labels,4,0.3,13.24,-0.21
ORD-103334,2025-01-08,2025-01-14,Standard Class,Consumer,West,Nevada,Office Supplies,Labels,4,0.15,18.41,3.52
ORD-103335,2023-12-30,2024-01-03,First Class,Home Office,West,California,Technology,Accessories,3,0.15,130.78,11.73
ORD-103336,2023-12-08,2023-12-15,Standard Class,Consumer,West,Nevada,Office Supplies,Paper,1,0.0,11.42,2.96
ORD-103337,2025-07-21,2025-07-25,Second Class,Consumer,West,Oregon,Office Supplies,Art,7,0.0,86.88,22.8
ORD-103338,2023-09-26,2023-10-04,Standard Class,Consumer,East,New York,Office Supplies,Fasteners,1,0.0,3.54,0.89
ORD-103339,2025-08-18,2025-08-25,Standard Class,Corporate,West,California,Furniture,Tables,5,0.15,1814.37,-264.29
ORD-103340,2025-06-15,2025-06-22,Standard Class,Consumer,Central,Minnesota,Technology,Phones,9,0.0,3356.92,329.19
ORD-103341,2024-01-18,2024-01-20,First Class,Consumer,East,Massachusetts,Technology,Accessories,1,0.0,52.23,13.06
ORD-103342,2024-12-22,2024-12-28,Second Class,Home Office,East,Virginia,Office Supplies,Art,10,0.0,87.33,24.59
ORD-103343,2024-01-10,2024-01-18,Standard Class,Consumer,West,Washington,Technology,Accessories,1,0.0,61.66,14.05
ORD-103344,2025-04-13,2025-04-20,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Paper,6,0.0,54.0,16.11
ORD-103345,2025-09-05,2025-09-11,Standard Class,Consumer,West,Arizona,Furniture,Tables,5,0.2,1254.71,-327.05
ORD-103346,2024-02-22,2024-02-28,Second Class,Consumer,East,Pennsylvania,Office Supplies,Binders,10,0.0,233.27,63.61
ORD-103347,2024-07-27,2024-08-04,Standard Class,Consumer,West,California,Furniture,Tables,7,0.0,2297.91,-121.6
ORD-103348,2024-09-06,2024-09-14,Standard Class,Consumer,East,Massachusetts,Office Supplies,Art,6,0.1,87.86,12.24
ORD-103349,2025-02-20,2025-02-26,Second Class,Consumer,East,Massachusetts,Furniture,Chairs,9,0.1,649.02,15.67
ORD-103350,2025-10-10,2025-10-18,Standard Class,Consumer,West,Oregon,Office Supplies,Labels,10,0.2,55.91,5.01
ORD-103351,2024-09-20,2024-09-28,Standard Class,Consumer,East,New Jersey,Technology,Machines,10,0.0,5432.84,170.72
ORD-103352,2023-03-07,2023-03-14,Standard Class,Consumer,West,Arizona,Office Supplies,Art,9,0.1,101.91,20.4
ORD-103353,2025-11-05,2025-11-11,Standard Class,Corporate,South,Florida,Office Supplies,Fasteners,7,0.1,24.13,2.7
ORD-103354,2025-07-25,2025-07-31,Standard Class,Home Office,Central,Illinois,Office Supplies,Art,10,0.0,127.75,35.47
ORD-103355,2025-06-22,2025-06-28,Standard Class,Corporate,West,Nevada,Office Supplies,Paper,4,0.0,45.14,14.64
ORD-103356,2024-11-25,2024-12-02,Standard Class,Consumer,East,New Jersey,Office Supplies,Paper,9,0.0,70.08,20.83
ORD-103357,2025-09-17,2025-09-23,Standard Class,Corporate,South,Alabama,Office Supplies,Storage,8,0.0,508.94,115.16
ORD-103358,2024-04-16,2024-04-22,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Art,8,0.0,93.16,22.39
ORD-103359,2025-06-20,2025-06-28,Standard Class,Consumer,South,Tennessee,Technology,Accessories,4,0.1,160.1,28.82
ORD-103360,2023-09-25,2023-10-03,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Binders,2,0.0,49.26,16.8
ORD-103361,2024-02-08,2024-02-13,Second Class,Corporate,South,Florida,Office Supplies,Fasteners,6,0.15,24.02,2.4
ORD-103362,2024-07-17,2024-07-24,Standard Class,Home Office,East,New Jersey,Technology,Copiers,7,0.1,6942.83,161.95
ORD-103363,2025-02-14,2025-02-17,First Class,Consumer,South,Tennessee,Office Supplies,Paper,8,0.0,69.03,16.57
ORD-103364,2025-09-15,2025-09-22,Standard Class,Corporate,East,Virginia,Furniture,Chairs,4,0.4,328.17,-79.52
ORD-103365,2025-05-20,2025-05-25,Second Class,Home Office,West,Washington,Office Supplies,Fasteners,1,0.0,4.88,1.13
ORD-103366,2024-04-13,2024-04-19,Standard Class,Corporate,East,Pennsylvania,Furniture,Chairs,10,0.0,1237.2,191.75
ORD-103367,2025-01-13,2025-01-16,First Class,Consumer,West,Arizona,Office Supplies,Labels,9,0.0,53.98,16.99
ORD-103368,2024-06-30,2024-07-04,First Class,Corporate,South,Alabama,Office Supplies,Fasteners,10,0.0,56.11,12.41
ORD-103369,2023-10-11,2023-10-16,Second Class,Consumer,West,California,Office Supplies,Storage,6,0.2,216.48,1.1
ORD-103370,2025-10-12,2025-10-20,Standard Class,Consumer,Central,Minnesota,Office Supplies,Labels,2,0.4,7.67,-0.09
ORD-103371,2024-12-02,2024-12-06,First Class,Home Office,South,North Carolina,Office Supplies,Paper,2,0.15,19.04,3.19
ORD-103372,2024-12-28,2025-01-04,Standard Class,Home Office,West,California,Office Supplies,Paper,1,0.0,11.19,3.72
ORD-103373,2023-08-12,2023-08-18,Standard Class,Corporate,West,Nevada,Technology,Phones,8,0.1,2914.55,117.03
ORD-103374,2025-05-13,2025-05-21,Standard Class,Home Office,South,Florida,Technology,Accessories,8,0.1,548.88,73.63
ORD-103375,2025-06-01,2025-06-07,Second Class,Corporate,West,California,Office Supplies,Fasteners,9,0.0,45.11,8.3
ORD-103376,2024-05-02,2024-05-08,Standard Class,Home Office,Central,Illinois,Office Supplies,Fasteners,5,0.15,23.26,1.34
ORD-103377,2024-06-08,2024-06-16,Standard Class,Consumer,East,Massachusetts,Office Supplies,Labels,8,0.0,38.93,10.32
ORD-103378,2023-10-18,2023-10-24,Standard Class,Corporate,West,Arizona,Office Supplies,Fasteners,4,0.0,20.71,3.74
ORD-103379,2025-07-17,2025-07-24,Standard Class,Corporate,West,California,Office Supplies,Labels,6,0.0,31.73,9.3
ORD-103380,2024-09-18,2024-09-25,Standard Class,Consumer,West,Arizona,Furniture,Chairs,2,0.15,194.07,1.62
ORD-103381,2024-03-02,2024-03-04,First Class,Corporate,South,North Carolina,Office Supplies,Fasteners,10,0.1,39.07,4.94
ORD-103382,2025-06-19,2025-06-23,First Class,Consumer,West,Arizona,Office Supplies,Art,9,0.0,95.47,23.77
ORD-103383,2024-09-20,2024-09-26,Standard Class,Consumer,East,Massachusetts,Furniture,Furnishings,4,0.0,177.85,35.22
ORD-103384,2023-11-27,2023-12-04,Standard Class,Home Office,Central,Ohio,Office Supplies,Binders,1,0.15,21.18,3.02
ORD-103385,2024-11-25,2024-12-03,Standard Class,Consumer,West,Arizona,Office Supplies,Fasteners,10,0.15,43.15,2.77
ORD-103386,2025-05-25,2025-06-01,Standard Class,Home Office,East,Pennsylvania,Office Supplies,Binders,3,0.4,51.64,-2.17
ORD-103387,2025-07-29,2025-08-04,Standard Class,Home Office,Central,Ohio,Technology,Machines,6,0.0,2649.1,112.17
ORD-103388,2025-02-26,2025-03-06,Standard Class,Corporate,South,Georgia,Technology,Phones,1,0.1,216.14,7.33
ORD-103389,2025-07-13,2025-07-21,Standard Class,Corporate,East,New Jersey,Technology,Copiers,10,0.15,12165.08,-349.77
ORD-103390,2024-07-13,2024-07-14,Same Day,Home Office,East,Massachusetts,Furniture,Chairs,8,0.2,1068.51,-53.58
ORD-103391,2024-05-29,2024-06-04,Standard Class,Home Office,West,Washington,Office Supplies,Labels,6,0.0,34.69,10.84
ORD-103392,2024-06-21,2024-06-26,Second Class,Consumer,East,Pennsylvania,Office Supplies,Art,3,0.3,30.1,-1.1
ORD-103393,2024-09-14,2024-09-21,Standard Class,Corporate,West,Oregon,Furniture,Bookcases,6,0.3,1349.12,-379.9
ORD-103394,2023-12-19,2023-12-27,Standard Class,Corporate,West,Arizona,Furniture,Tables,10,0.0,2410.73,-67.0
ORD-103395,2024-01-09,2024-01-13,Second Class,Consumer,West,Oregon,Furniture,Tables,6,0.2,1680.77,-372.51
ORD-103396,2023-03-28,2023-04-05,Standard Class,Consumer,South,Florida,Office Supplies,Binders,6,0.0,124.89,35.62
ORD-103397,2024-05-09,2024-05-15,Second Class,Corporate,East,New York,Office Supplies,Fasteners,3,0.3,9.13,-0.47
ORD-103398,2025-05-30,2025-06-07,Standard Class,Consumer,Central,Michigan,Technology,Phones,9,0.0,4023.97,602.64
ORD-103399,2024-06-29,2024-07-01,First Class,Consumer,Central,Michigan,Technology,Machines,4,0.0,866.66,39.35
ORD-103400,2025-03-02,2025-03-10,Standard Class,Home Office,West,California,Furniture,Tables,7,0.1,1826.68,-168.37
ORD-103401,2025-02-09,2025-02-15,Standard Class,Consumer,East,New York,Furniture,Chairs,8,0.0,864.48,135.34
ORD-103402,2025-02-23,2025-03-01,Standard Class,Consumer,Central,Ohio,Furniture,Furnishings,5,0.0,255.86,60.54
ORD-103403,2025-05-23,2025-05-27,First Class,Consumer,East,Massachusetts,Office Supplies,Paper,3,0.0,21.42,8.08
ORD-103404,2025-11-02,2025-11-09,Standard Class,Home Office,Central,Michigan,Furniture,Furnishings,4,0.2,106.44,0.24
ORD-103405,2025-09-23,2025-09-30,Standard Class,Home Office,East,Virginia,Technology,Accessories,8,0.0,440.18,112.86
ORD-103406,2025-04-11,2025-04-19,Standard Class,Consumer,Central,Texas,Furniture,Bookcases,4,0.2,737.76,-98.99
ORD-103407,2024-12-18,2024-12-25,Standard Class,Consumer,West,Washington,Furniture,Chairs,9,0.1,925.87,18.0
ORD-103408,2025-02-01,2025-02-07,Standard Class,Home Office,East,Virginia,Office Supplies,Paper,9,0.1,46.92,12.36
ORD-103409,2024-01-11,2024-01-18,Standard Class,Home Office,Central,Michigan,Technology,Machines,10,0.0,5262.78,438.4
ORD-103410,2023-06-17,2023-06-23,Standard Class,Corporate,West,Oregon,Office Supplies,Storage,4,0.15,183.44,-8.02
ORD-103411,2024-11-02,2024-11-06,First Class,Corporate,Central,Minnesota,Office Supplies,Labels,10,0.1,51.19,9.83
ORD-103412,2025-08-05,2025-08-11,Standard Class,Home Office,West,Washington,Technology,Accessories,8,0.15,382.73,37.25
ORD-103413,2025-05-11,2025-05-18,Standard Class,Corporate,East,Massachusetts,Technology,Machines,5,0.1,2614.65,-55.08
ORD-103414,2025-08-06,2025-08-09,First Class,Consumer,East,Pennsylvania,Office Supplies,Fasteners,10,0.2,49.72,2.45
ORD-103415,2025-06-25,2025-07-03,Standard Class,Consumer,West,Nevada,Office Supplies,Art,3,0.15,35.88,3.6
ORD-103416,2024-04-19,2024-04-23,Second Class,Corporate,West,Nevada,Office Supplies,Labels,4,0.1,31.76,5.45
ORD-103417,2025-08-05,2025-08-12,Standard Class,Consumer,West,Washington,Furniture,Chairs,7,0.0,833.01,143.02
ORD-103418,2025-05-22,2025-05-26,Second Class,Corporate,West,California,Office Supplies,Labels,9,0.1,75.89,18.1
ORD-103419,2025-07-28,2025-07-28,Same Day,Corporate,West,Nevada,Office Supplies,Storage,1,0.0,70.03,11.56
ORD-103420,2024-10-19,2024-10-27,Standard Class,Consumer,West,Washington,Office Supplies,Fasteners,9,0.2,44.96,0.66
ORD-103421,2025-01-11,2025-01-18,Standard Class,Corporate,South,Tennessee,Office Supplies,Labels,5,0.15,26.48,3.93
ORD-103422,2025-04-24,2025-04-27,First Class,Corporate,Central,Illinois,Furniture,Furnishings,1,0.3,52.96,-3.7
ORD-103423,2023-07-13,2023-07-18,Second Class,Consumer,West,Arizona,Office Supplies,Art,6,0.1,66.72,11.0
ORD-103424,2023-09-13,2023-09-18,Second Class,Consumer,East,New York,Office Supplies,Storage,6,0.2,377.84,-16.21
ORD-103425,2023-12-11,2023-12-17,Standard Class,Consumer,West,California,Office Supplies,Paper,4,0.1,42.98,11.32
ORD-103426,2023-10-21,2023-10-25,First Class,Consumer,Central,Ohio,Office Supplies,Storage,8,0.0,607.05,97.24
ORD-103427,2025-06-10,2025-06-12,Same Day,Corporate,Central,Minnesota,Office Supplies,Binders,3,0.1,44.18,10.72
ORD-103428,2025-05-09,2025-05-13,Second Class,Corporate,West,Oregon,Technology,Accessories,3,0.0,183.71,44.1
ORD-103429,2024-11-27,2024-12-03,Standard Class,Consumer,Central,Michigan,Office Supplies,Storage,2,0.0,147.62,13.99
ORD-103430,2025-09-06,2025-09-10,Second Class,Corporate,South,North Carolina,Office Supplies,Paper,3,0.0,19.55,5.65
ORD-103431,2024-11-26,2024-12-04,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Art,6,0.0,45.52,8.95
ORD-103432,2023-12-31,2023-12-31,Same Day,Corporate,West,California,Office Supplies,Fasteners,7,0.1,28.51,5.11
ORD-103433,2024-06-12,2024-06-20,Standard Class,Home Office,East,New Jersey,Office Supplies,Art,2,0.0,18.74,4.83
ORD-103434,2025-05-01,2025-05-07,Standard Class,Home Office,East,New Jersey,Furniture,Furnishings,1,0.0,31.02,6.14
ORD-103435,2025-06-06,2025-06-08,First Class,Corporate,Central,Minnesota,Office Supplies,Art,7,0.0,86.42,29.08
ORD-103436,2024-05-17,2024-05-25,Standard Class,Home Office,West,Arizona,Technology,Copiers,2,0.2,1718.34,-147.66
ORD-103437,2024-05-29,2024-06-04,Standard Class,Consumer,South,Florida,Office Supplies,Paper,5,0.1,55.2,14.46
ORD-103438,2025-09-09,2025-09-15,Standard Class,Consumer,East,Massachusetts,Office Supplies,Fasteners,1,0.0,4.32,0.49
ORD-103439,2024-11-28,2024-12-04,Second Class,Corporate,West,Arizona,Office Supplies,Storage,4,0.0,125.14,19.66
ORD-103440,2024-12-14,2024-12-16,Same Day,Consumer,Central,Michigan,Office Supplies,Labels,7,0.0,49.92,17.89
ORD-103441,2025-05-31,2025-06-07,Standard Class,Consumer,West,Arizona,Office Supplies,Storage,7,0.0,447.19,103.92
ORD-103442,2024-02-02,2024-02-06,Second Class,Corporate,East,Massachusetts,Technology,Copiers,4,0.2,4021.41,-149.07
ORD-103443,2025-07-14,2025-07-22,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Labels,6,0.3,32.9,1.24
ORD-103444,2025-02-05,2025-02-12,Standard Class,Corporate,Central,Illinois,Office Supplies,Art,1,0.1,10.6,2.58
ORD-103445,2024-10-04,2024-10-07,First Class,Corporate,West,Washington,Furniture,Chairs,8,0.0,876.55,85.8
ORD-103446,2024-08-15,2024-08-19,First Class,Consumer,East,New York,Office Supplies,Binders,2,0.1,34.48,6.94
ORD-103447,2024-06-24,2024-07-01,Standard Class,Home Office,East,New Jersey,Office Supplies,Binders,10,0.1,123.4,27.06
ORD-103448,2024-10-30,2024-11-06,Standard Class,Consumer,West,Arizona,Office Supplies,Labels,9,0.1,44.22,9.77
ORD-103449,2024-04-20,2024-04-23,First Class,Corporate,East,New Jersey,Technology,Phones,7,0.0,1957.31,375.75
ORD-103450,2024-08-22,2024-08-29,Standard Class,Consumer,Central,Michigan,Furniture,Bookcases,10,0.2,1904.76,-247.03
ORD-103451,2024-05-24,2024-05-28,First Class,Consumer,West,Nevada,Furniture,Bookcases,8,0.0,1692.69,22.53
ORD-103452,2025-03-18,2025-03-25,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Binders,3,0.0,55.49,19.92
ORD-103453,2024-11-01,2024-11-03,First Class,Home Office,West,Arizona,Office Supplies,Labels,8,0.0,49.34,14.02
ORD-103454,2025-04-03,2025-04-10,Standard Class,Consumer,West,Oregon,Office Supplies,Labels,1,0.0,5.65,1.77
